CDE - 0007877;16/06/2019;02/07/2019;11;Export;7;8
CDE - 000868;17/06/2019;03/07/2019;25;Grossiste;5;10
CDE - 0001036;17/06/2019;01/07/2019;37;Détaillant;5;9
CDE - 0002066;17/06/2019;23/06/2019;27;Détaillant;1;11
CDE - 0006665;17/06/2019;21/06/2019;6;Grossiste;1;6
CDE - 0008047;17/06/2019;29/06/2019;21;Grossiste;2;9
CDE - 000184;18/06/2019;01/07/2019;18;Grossiste;3;10
CDE - 000499;18/06/2019;24/06/2019;28;Grossiste;1;9
CDE - 0001308;18/06/2019;26/06/2019;46;Détaillant;2;8
CDE - 0001563;18/06/2019;03/07/2019;10;Export;7;8
CDE - 0003954;18/06/2019;30/06/2019;30;Export;10;11
CDE - 0004506;18/06/2019;03/07/2019;1;Grossiste;5;10
CDE - 0004702;18/06/2019;06/07/2019;41;Détaillant;1;11
CDE - 0008037;18/06/2019;22/06/2019;47;Détaillant;7;11
CDE - 000844;19/06/2019;23/06/2019;33;Grossiste;11;11
CDE - 000870;19/06/2019;30/06/2019;7;Grossiste;11;7
CDE - 0001769;19/06/2019;01/07/2019;13;Détaillant;1;6
CDE - 0002676;19/06/2019;30/06/2019;17;Détaillant;1;12
CDE - 0005060;19/06/2019;26/06/2019;11;Grossiste;1;5
CDE - 0007274;19/06/2019;02/07/2019;19;Détaillant;4;11
CDE - 0002010;20/06/2019;25/06/2019;4;Détaillant;1;11
CDE - 0003018;20/06/2019;24/06/2019;10;Détaillant;9;6
CDE - 0005159;20/06/2019;25/06/2019;33;Détaillant;9;7
CDE - 0005574;20/06/2019;08/07/2019;36;Détaillant;11;9
CDE - 0006237;20/06/2019;23/06/2019;32;Grossiste;3;8
CDE - 0006263;20/06/2019;25/06/2019;45;Grossiste;8;10
CDE - 0006376;20/06/2019;30/06/2019;4;Grossiste;2;12
CDE - 0006411;20/06/2019;23/06/2019;19;Grossiste;1;5
CDE - 0006933;20/06/2019;02/07/2019;33;Export;13;11
CDE - 0007605;20/06/2019;04/07/2019;16;Grossiste;11;7
CDE - 0007636;20/06/2019;07/07/2019;50;Détaillant;5;9
CDE - 0002595;21/06/2019;07/07/2019;44;Grossiste;5;11
CDE - 0005918;21/06/2019;07/07/2019;31;Grossiste;14;8
CDE - 0006542;21/06/2019;28/06/2019;40;Grossiste;5;11
CDE - 000714;22/06/2019;27/06/2019;10;Grossiste;3;9
CDE - 0004216;22/06/2019;05/07/2019;5;Détaillant;11;6
CDE - 0007149;22/06/2019;09/07/2019;13;Grossiste;1;6
CDE - 0007220;22/06/2019;30/06/2019;23;Détaillant;1;6
CDE - 000554;23/06/2019;05/07/2019;28;Détaillant;7;12
CDE - 0002590;23/06/2019;10/07/2019;32;Détaillant;1;5
CDE - 0003821;23/06/2019;11/07/2019;8;Grossiste;12;10
CDE - 0004354;23/06/2019;03/07/2019;2;Grossiste;2;9
CDE - 0006351;23/06/2019;08/07/2019;26;Détaillant;9;9
CDE - 0007634;23/06/2019;30/06/2019;26;Grossiste;6;9
CDE - 000452;24/06/2019;05/07/2019;17;Détaillant;1;6
CDE - 0001150;24/06/2019;02/07/2019;15;Grossiste;7;12
CDE - 0001215;24/06/2019;27/06/2019;43;Grossiste;1;6
CDE - 0001417;24/06/2019;12/07/2019;17;Export;7;12
CDE - 0001714;24/06/2019;29/06/2019;6;Détaillant;2;9
CDE - 0001760;24/06/2019;11/07/2019;10;Détaillant;9;11
CDE - 0003877;24/06/2019;29/06/2019;34;Export;11;11
CDE - 0004407;24/06/2019;28/06/2019;3;Grossiste;5;8
CDE - 0004882;24/06/2019;06/07/2019;34;Grossiste;3;8
CDE - 0007030;24/06/2019;10/07/2019;48;Grossiste;7;9
CDE - 0007483;24/06/2019;07/07/2019;17;Détaillant;10;9
CDE - 000575;25/06/2019;07/07/2019;3;Détaillant;11;7
CDE - 0001578;25/06/2019;09/07/2019;31;Détaillant;2;5
CDE - 0001717;25/06/2019;13/07/2019;8;Export;2;6
CDE - 0002178;25/06/2019;29/06/2019;27;Grossiste;11;8
CDE - 0002826;25/06/2019;07/07/2019;14;Grossiste;5;6
CDE - 0004614;25/06/2019;05/07/2019;12;Grossiste;7;12
CDE - 0001166;26/06/2019;07/07/2019;15;Export;13;12
CDE - 0002022;26/06/2019;04/07/2019;43;Export;9;6
CDE - 0002842;26/06/2019;09/07/2019;4;Export;11;6
CDE - 0003680;26/06/2019;06/07/2019;7;Détaillant;5;6
CDE - 0004484;26/06/2019;05/07/2019;44;Détaillant;1;11
CDE - 0007864;26/06/2019;30/06/2019;5;Détaillant;7;7
CDE - 0002935;27/06/2019;08/07/2019;32;Grossiste;7;5
CDE - 0005499;27/06/2019;01/07/2019;46;Grossiste;7;12
CDE - 0005700;27/06/2019;03/07/2019;41;Grossiste;1;7
CDE - 0007398;27/06/2019;06/07/2019;29;Grossiste;5;12
CDE - 000971;28/06/2019;04/07/2019;4;Grossiste;2;5
CDE - 0002035;28/06/2019;12/07/2019;10;Détaillant;1;11
CDE - 0003157;28/06/2019;04/07/2019;33;Grossiste;4;11
CDE - 0006966;28/06/2019;13/07/2019;29;Grossiste;5;5
CDE - 0007836;28/06/2019;05/07/2019;48;Grossiste;11;6
CDE - 0007932;28/06/2019;12/07/2019;32;Grossiste;7;6
CDE - 0001961;29/06/2019;14/07/2019;19;Export;2;12
CDE - 0002366;29/06/2019;08/07/2019;21;Grossiste;11;11
CDE - 0002668;29/06/2019;12/07/2019;37;Détaillant;1;10
CDE - 0002786;29/06/2019;12/07/2019;29;Détaillant;1;5
CDE - 0003192;29/06/2019;17/07/2019;3;Détaillant;10;8
CDE - 0004000;29/06/2019;16/07/2019;41;Détaillant;2;9
CDE - 0005178;29/06/2019;17/07/2019;38;Grossiste;7;9
CDE - 0005729;29/06/2019;16/07/2019;36;Grossiste;2;10
CDE - 0007022;29/06/2019;10/07/2019;9;Détaillant;10;9
CDE - 000495;30/06/2019;15/07/2019;27;Grossiste;9;11
CDE - 0002444;30/06/2019;16/07/2019;32;Grossiste;1;5
CDE - 0003619;30/06/2019;07/07/2019;45;Grossiste;7;10
CDE - 0004076;30/06/2019;07/07/2019;12;Détaillant;10;8
CDE - 0005263;30/06/2019;17/07/2019;10;Grossiste;11;6
CDE - 0007576;30/06/2019;05/07/2019;48;Détaillant;9;11
CDE - 0007596;30/06/2019;18/07/2019;35;Grossiste;5;10
CDE - 000295;01/07/2019;14/07/2019;27;Grossiste;6;10
CDE - 0001596;01/07/2019;05/07/2019;34;Export;9;7
CDE - 0004013;01/07/2019;05/07/2019;23;Détaillant;10;7
CDE - 0004660;01/07/2019;16/07/2019;39;Détaillant;7;9
CDE - 0004782;01/07/2019;18/07/2019;36;Grossiste;5;9
CDE - 0006599;01/07/2019;16/07/2019;47;Détaillant;5;11
CDE - 0003076;02/07/2019;07/07/2019;14;Détaillant;12;10
CDE - 0005421;02/07/2019;15/07/2019;34;Grossiste;5;11
CDE - 0007392;02/07/2019;09/07/2019;29;Détaillant;2;8
CDE - 000426;03/07/2019;15/07/2019;13;Grossiste;2;7
CDE - 0001424;03/07/2019;14/07/2019;47;Détaillant;1;7
CDE - 0001606;03/07/2019;07/07/2019;10;Grossiste;2;11
CDE - 0004767;03/07/2019;19/07/2019;9;Détaillant;2;12
CDE - 0006093;03/07/2019;19/07/2019;7;Grossiste;13;11
CDE - 0007464;03/07/2019;11/07/2019;8;Grossiste;1;9
CDE - 000861;04/07/2019;18/07/2019;50;Grossiste;2;7
CDE - 0001032;04/07/2019;11/07/2019;45;Détaillant;9;9
CDE - 0001543;04/07/2019;09/07/2019;38;Détaillant;5;7
CDE - 0002258;04/07/2019;19/07/2019;48;Grossiste;8;8
CDE - 0002949;04/07/2019;14/07/2019;32;Grossiste;1;8
CDE - 0003435;04/07/2019;16/07/2019;49;Grossiste;6;11
CDE - 0003706;04/07/2019;14/07/2019;18;Grossiste;6;9
CDE - 0005838;04/07/2019;09/07/2019;2;Grossiste;12;12
CDE - 0006510;04/07/2019;19/07/2019;17;Grossiste;7;11
CDE - 0006807;04/07/2019;14/07/2019;37;Grossiste;2;5
CDE - 0007172;04/07/2019;11/07/2019;46;Grossiste;13;6
CDE - 0007293;04/07/2019;12/07/2019;45;Détaillant;1;5
CDE - 0007524;04/07/2019;17/07/2019;32;Export;1;6
CDE - 0001955;05/07/2019;08/07/2019;26;Grossiste;9;8
CDE - 0002044;05/07/2019;08/07/2019;5;Grossiste;13;7
CDE - 0003545;05/07/2019;08/07/2019;17;Grossiste;1;7
CDE - 0004339;05/07/2019;09/07/2019;29;Détaillant;1;7
CDE - 0005294;05/07/2019;09/07/2019;6;Grossiste;11;9
CDE - 0005747;05/07/2019;17/07/2019;14;Détaillant;7;9
CDE - 0007346;05/07/2019;19/07/2019;30;Détaillant;2;10
CDE - 0007925;05/07/2019;19/07/2019;12;Détaillant;7;5
CDE - 0002197;06/07/2019;23/07/2019;38;Grossiste;2;9
CDE - 0003448;06/07/2019;13/07/2019;45;Grossiste;2;8
CDE - 0005154;06/07/2019;12/07/2019;9;Export;1;8
CDE - 0005562;06/07/2019;21/07/2019;12;Grossiste;5;7
CDE - 0005687;06/07/2019;20/07/2019;23;Grossiste;11;7
CDE - 0006212;06/07/2019;19/07/2019;11;Grossiste;11;7
CDE - 000745;07/07/2019;16/07/2019;22;Export;2;6
CDE - 0001377;07/07/2019;14/07/2019;30;Grossiste;13;6
CDE - 0001401;07/07/2019;14/07/2019;14;Grossiste;14;9
CDE - 0001636;07/07/2019;22/07/2019;39;Détaillant;9;5
CDE - 0001711;07/07/2019;23/07/2019;36;Export;9;7
CDE - 0002081;07/07/2019;10/07/2019;3;Grossiste;1;10
CDE - 0006368;07/07/2019;18/07/2019;32;Détaillant;6;5
CDE - 0007156;07/07/2019;24/07/2019;16;Grossiste;2;5
CDE - 000884;08/07/2019;17/07/2019;21;Détaillant;5;9
CDE - 0001334;08/07/2019;15/07/2019;25;Détaillant;11;10
CDE - 0005104;08/07/2019;13/07/2019;43;Détaillant;10;5
CDE - 0005774;08/07/2019;12/07/2019;1;Grossiste;5;7
CDE - 0006393;08/07/2019;23/07/2019;36;Grossiste;10;9
CDE - 0007713;08/07/2019;12/07/2019;33;Grossiste;1;10
CDE - 0007801;08/07/2019;16/07/2019;18;Grossiste;7;7
CDE - 0002930;09/07/2019;22/07/2019;18;Détaillant;7;6
CDE - 0004687;09/07/2019;13/07/2019;49;Grossiste;1;6
CDE - 0006329;09/07/2019;21/07/2019;1;Grossiste;12;5
CDE - 0002614;10/07/2019;18/07/2019;21;Grossiste;11;7
CDE - 0003915;10/07/2019;17/07/2019;5;Grossiste;2;7
CDE - 0005256;10/07/2019;14/07/2019;21;Grossiste;7;9
CDE - 0005791;10/07/2019;16/07/2019;12;Détaillant;5;5
CDE - 0005898;10/07/2019;18/07/2019;4;Grossiste;9;11
CDE - 0007163;10/07/2019;16/07/2019;29;Export;5;9
CDE - 0001156;11/07/2019;15/07/2019;32;Export;11;12
CDE - 0001265;11/07/2019;18/07/2019;25;Grossiste;1;9
CDE - 0004927;11/07/2019;19/07/2019;5;Détaillant;5;6
CDE - 0005854;11/07/2019;23/07/2019;50;Export;5;9
CDE - 0006927;11/07/2019;28/07/2019;17;Grossiste;5;6
CDE - 0008020;11/07/2019;20/07/2019;3;Détaillant;7;5
CDE - 000602;12/07/2019;26/07/2019;48;Grossiste;1;12
CDE - 0001132;12/07/2019;19/07/2019;28;Export;2;12
CDE - 0001368;12/07/2019;22/07/2019;47;Grossiste;7;12
CDE - 0001934;12/07/2019;19/07/2019;19;Grossiste;4;12
CDE - 0002497;12/07/2019;21/07/2019;32;Grossiste;14;9
CDE - 0004123;12/07/2019;30/07/2019;29;Grossiste;4;9
CDE - 0001338;13/07/2019;26/07/2019;42;Grossiste;7;6
CDE - 0002087;13/07/2019;19/07/2019;10;Grossiste;7;8
CDE - 0003809;13/07/2019;17/07/2019;7;Export;12;8
CDE - 0004104;13/07/2019;27/07/2019;25;Grossiste;2;7
CDE - 0004349;13/07/2019;20/07/2019;12;Grossiste;2;6
CDE - 0004774;13/07/2019;31/07/2019;15;Export;11;5
CDE - 0005326;13/07/2019;25/07/2019;49;Détaillant;1;8
CDE - 0007438;13/07/2019;29/07/2019;10;Export;3;7
CDE - 0002072;14/07/2019;22/07/2019;1;Grossiste;13;12
CDE - 0002745;14/07/2019;30/07/2019;1;Détaillant;4;12
CDE - 0002942;14/07/2019;22/07/2019;17;Détaillant;11;9
CDE - 0003323;14/07/2019;24/07/2019;48;Grossiste;5;9
CDE - 0004794;14/07/2019;20/07/2019;10;Grossiste;1;9
CDE - 0005339;14/07/2019;30/07/2019;8;Grossiste;1;9
CDE - 0006572;14/07/2019;27/07/2019;15;Export;7;8
CDE - 0007142;14/07/2019;21/07/2019;44;Grossiste;2;5
CDE - 000440;15/07/2019;18/07/2019;6;Grossiste;1;9
CDE - 000477;15/07/2019;29/07/2019;30;Détaillant;7;11
CDE - 0002220;15/07/2019;29/07/2019;28;Grossiste;2;11
CDE - 0003241;15/07/2019;27/07/2019;49;Grossiste;11;6
CDE - 0003691;15/07/2019;20/07/2019;39;Grossiste;5;8
CDE - 0004608;15/07/2019;19/07/2019;35;Détaillant;7;9
CDE - 0006109;15/07/2019;29/07/2019;38;Grossiste;5;6
CDE - 0007197;15/07/2019;02/08/2019;25;Export;7;7
CDE - 0007555;15/07/2019;31/07/2019;42;Grossiste;7;7
CDE - 0007597;15/07/2019;30/07/2019;2;Export;2;12
CDE - 0005375;16/07/2019;24/07/2019;14;Grossiste;11;8
CDE - 0005504;16/07/2019;28/07/2019;50;Grossiste;1;9
CDE - 0005953;16/07/2019;20/07/2019;11;Grossiste;7;9
CDE - 0007753;16/07/2019;31/07/2019;48;Détaillant;7;7
CDE - 0001113;17/07/2019;21/07/2019;7;Grossiste;2;11
CDE - 0002556;17/07/2019;29/07/2019;17;Grossiste;2;11
CDE - 0004077;17/07/2019;22/07/2019;11;Grossiste;9;12
CDE - 0005794;17/07/2019;24/07/2019;35;Export;1;9
CDE - 0005831;17/07/2019;29/07/2019;14;Export;1;5
CDE - 0007511;17/07/2019;03/08/2019;49;Détaillant;1;9
CDE - 000113;18/07/2019;23/07/2019;36;Export;1;7
CDE - 0001958;18/07/2019;23/07/2019;15;Détaillant;1;5
CDE - 0005012;18/07/2019;21/07/2019;24;Grossiste;13;6
CDE - 0006359;18/07/2019;27/07/2019;36;Grossiste;6;5
CDE - 0006675;18/07/2019;26/07/2019;18;Détaillant;1;5
CDE - 0006703;18/07/2019;04/08/2019;14;Grossiste;11;10
CDE - 0007446;18/07/2019;30/07/2019;9;Export;7;12
CDE - 0001524;19/07/2019;29/07/2019;22;Grossiste;5;9
CDE - 0002350;19/07/2019;26/07/2019;23;Détaillant;11;12
CDE - 0002378;19/07/2019;22/07/2019;42;Grossiste;7;5
CDE - 0004659;19/07/2019;22/07/2019;47;Grossiste;2;8
CDE - 0004772;19/07/2019;01/08/2019;41;Grossiste;3;6
CDE - 0005026;19/07/2019;27/07/2019;23;Grossiste;7;5
CDE - 0005670;19/07/2019;03/08/2019;15;Grossiste;2;10
CDE - 0006904;19/07/2019;29/07/2019;3;Grossiste;11;12
CDE - 0006931;19/07/2019;28/07/2019;9;Grossiste;1;10
CDE - 0007078;19/07/2019;26/07/2019;9;Détaillant;13;7
CDE - 0008029;19/07/2019;29/07/2019;40;Grossiste;11;11
CDE - 000270;20/07/2019;26/07/2019;27;Grossiste;6;8
CDE - 0001598;20/07/2019;29/07/2019;23;Grossiste;2;10
CDE - 0003276;20/07/2019;24/07/2019;18;Grossiste;1;8
CDE - 0004088;20/07/2019;31/07/2019;4;Grossiste;2;8
CDE - 0001435;21/07/2019;07/08/2019;17;Grossiste;11;5
CDE - 0001657;21/07/2019;08/08/2019;4;Grossiste;7;11
CDE - 0002370;21/07/2019;25/07/2019;13;Export;1;8
CDE - 0006038;21/07/2019;28/07/2019;30;Détaillant;13;9
CDE - 0006301;21/07/2019;05/08/2019;42;Détaillant;7;12
CDE - 0007182;21/07/2019;28/07/2019;23;Grossiste;11;6
CDE - 0001102;22/07/2019;02/08/2019;8;Grossiste;11;5
CDE - 0001696;22/07/2019;25/07/2019;30;Export;11;10
CDE - 0002437;22/07/2019;30/07/2019;13;Détaillant;1;7
CDE - 0002592;22/07/2019;02/08/2019;47;Grossiste;3;12
CDE - 0002645;22/07/2019;31/07/2019;48;Grossiste;12;7
CDE - 0002972;22/07/2019;01/08/2019;11;Détaillant;10;7
CDE - 0003154;22/07/2019;28/07/2019;34;Grossiste;11;10
CDE - 0006052;22/07/2019;06/08/2019;39;Grossiste;1;9
CDE - 0007599;22/07/2019;03/08/2019;24;Grossiste;7;9
CDE - 000808;23/07/2019;01/08/2019;31;Grossiste;2;10
CDE - 0007192;23/07/2019;07/08/2019;2;Grossiste;5;11
CDE - 0007470;23/07/2019;02/08/2019;11;Grossiste;5;11
CDE - 000445;24/07/2019;04/08/2019;43;Grossiste;11;6
CDE - 0001337;24/07/2019;09/08/2019;42;Grossiste;4;6
CDE - 0002024;24/07/2019;29/07/2019;21;Grossiste;10;12
CDE - 0002344;24/07/2019;02/08/2019;31;Détaillant;11;12
CDE - 0002760;24/07/2019;27/07/2019;26;Grossiste;11;10
CDE - 0004223;24/07/2019;30/07/2019;45;Grossiste;14;8
CDE - 0004259;24/07/2019;11/08/2019;16;Export;7;10
CDE - 0005396;24/07/2019;09/08/2019;15;Export;5;9
CDE - 0005431;24/07/2019;05/08/2019;47;Grossiste;14;5
CDE - 0006410;24/07/2019;11/08/2019;24;Grossiste;9;11
CDE - 0002847;25/07/2019;04/08/2019;36;Détaillant;2;9
CDE - 0003017;25/07/2019;08/08/2019;3;Grossiste;11;8
CDE - 0005321;25/07/2019;08/08/2019;20;Grossiste;7;6
CDE - 0005483;25/07/2019;07/08/2019;41;Grossiste;5;10
CDE - 0007095;25/07/2019;30/07/2019;18;Détaillant;14;5
CDE - 0007458;25/07/2019;30/07/2019;31;Grossiste;2;5
CDE - 0001075;26/07/2019;03/08/2019;27;Grossiste;11;11
CDE - 0001405;26/07/2019;04/08/2019;19;Grossiste;2;9
CDE - 0002226;26/07/2019;09/08/2019;30;Export;7;5
CDE - 0002458;26/07/2019;08/08/2019;36;Grossiste;4;6
CDE - 0002467;26/07/2019;30/07/2019;9;Détaillant;7;5
CDE - 0002712;26/07/2019;04/08/2019;18;Export;7;10
CDE - 0003467;26/07/2019;03/08/2019;44;Détaillant;1;7
CDE - 0004238;26/07/2019;29/07/2019;15;Grossiste;7;8
CDE - 0004376;26/07/2019;13/08/2019;48;Export;5;12
CDE - 0004673;26/07/2019;07/08/2019;40;Grossiste;11;7
CDE - 0004682;26/07/2019;04/08/2019;20;Détaillant;5;5
CDE - 0006818;26/07/2019;09/08/2019;23;Détaillant;2;8
CDE - 0008064;26/07/2019;30/07/2019;12;Grossiste;1;9
CDE - 000117;27/07/2019;03/08/2019;10;Grossiste;4;12
CDE - 000877;27/07/2019;01/08/2019;37;Détaillant;5;12
CDE - 0003470;27/07/2019;30/07/2019;19;Grossiste;2;6
CDE - 0004888;27/07/2019;30/07/2019;13;Détaillant;2;9
CDE - 0007540;27/07/2019;04/08/2019;22;Grossiste;5;10
CDE - 000253;28/07/2019;31/07/2019;35;Grossiste;5;6
CDE - 000526;28/07/2019;09/08/2019;21;Grossiste;1;6
CDE - 0001459;28/07/2019;15/08/2019;35;Détaillant;9;5
CDE - 0003047;28/07/2019;11/08/2019;12;Grossiste;7;9
CDE - 0004580;28/07/2019;05/08/2019;26;Export;7;5
CDE - 0007502;28/07/2019;13/08/2019;13;Grossiste;4;6
CDE - 0007840;28/07/2019;04/08/2019;21;Détaillant;7;9
CDE - 0003517;29/07/2019;13/08/2019;20;Export;13;10
CDE - 0003903;29/07/2019;04/08/2019;37;Grossiste;10;5
CDE - 0004458;29/07/2019;11/08/2019;15;Export;7;11
CDE - 0004493;29/07/2019;14/08/2019;16;Grossiste;5;10
CDE - 0005489;29/07/2019;12/08/2019;40;Export;13;8
CDE - 0001644;30/07/2019;05/08/2019;24;Détaillant;1;5
CDE - 0002242;30/07/2019;02/08/2019;40;Détaillant;9;6
CDE - 0002454;30/07/2019;13/08/2019;50;Détaillant;1;10
CDE - 0003988;30/07/2019;12/08/2019;9;Grossiste;13;8
CDE - 0005547;30/07/2019;04/08/2019;19;Grossiste;11;10
CDE - 0006198;30/07/2019;07/08/2019;26;Grossiste;10;8
CDE - 0007821;30/07/2019;16/08/2019;16;Grossiste;7;11
CDE - 0001385;31/07/2019;05/08/2019;44;Grossiste;1;9
CDE - 0001616;31/07/2019;13/08/2019;37;Grossiste;14;9
CDE - 0003029;31/07/2019;09/08/2019;4;Détaillant;2;11
CDE - 0003753;31/07/2019;09/08/2019;6;Grossiste;2;10
CDE - 0003994;31/07/2019;17/08/2019;37;Détaillant;11;8
CDE - 0004215;31/07/2019;05/08/2019;48;Détaillant;11;11
CDE - 0006161;31/07/2019;17/08/2019;47;Grossiste;5;12
CDE - 0006291;31/07/2019;11/08/2019;20;Détaillant;2;10
CDE - 0007076;31/07/2019;06/08/2019;50;Grossiste;5;7
CDE - 0007251;31/07/2019;07/08/2019;6;Grossiste;2;6
CDE - 000324;01/08/2019;18/08/2019;10;Grossiste;1;10
CDE - 000411;01/08/2019;10/08/2019;17;Grossiste;13;9
CDE - 000984;01/08/2019;19/08/2019;7;Grossiste;1;8
CDE - 0002327;01/08/2019;09/08/2019;7;Export;7;10
CDE - 0004813;01/08/2019;08/08/2019;24;Grossiste;7;10
CDE - 0006678;01/08/2019;08/08/2019;4;Détaillant;13;5
CDE - 0006780;01/08/2019;18/08/2019;37;Détaillant;1;11
CDE - 0001701;02/08/2019;13/08/2019;24;Détaillant;7;11
CDE - 0002516;02/08/2019;05/08/2019;17;Grossiste;14;9
CDE - 0002697;02/08/2019;18/08/2019;38;Grossiste;1;10
CDE - 0004470;02/08/2019;17/08/2019;50;Grossiste;11;6
CDE - 0006000;02/08/2019;18/08/2019;22;Détaillant;5;9
CDE - 0006549;02/08/2019;08/08/2019;43;Grossiste;1;5
CDE - 0007219;02/08/2019;16/08/2019;40;Détaillant;7;8
CDE - 0007933;02/08/2019;08/08/2019;25;Grossiste;3;9
CDE - 0001490;03/08/2019;10/08/2019;13;Grossiste;7;8
CDE - 0001654;03/08/2019;19/08/2019;9;Grossiste;3;11
CDE - 0002656;03/08/2019;11/08/2019;25;Grossiste;7;6
CDE - 0004345;03/08/2019;07/08/2019;24;Grossiste;11;7
CDE - 0004652;03/08/2019;08/08/2019;42;Grossiste;1;10
CDE - 0004810;03/08/2019;10/08/2019;39;Grossiste;4;6
CDE - 0005345;03/08/2019;08/08/2019;49;Grossiste;1;9
CDE - 0005946;03/08/2019;16/08/2019;32;Détaillant;13;12
CDE - 0006593;03/08/2019;14/08/2019;13;Grossiste;4;6
CDE - 0007297;03/08/2019;10/08/2019;10;Détaillant;2;9
CDE - 000436;04/08/2019;22/08/2019;30;Export;7;11
CDE - 000855;04/08/2019;19/08/2019;12;Détaillant;1;7
CDE - 0001045;04/08/2019;19/08/2019;24;Export;11;12
CDE - 0003807;04/08/2019;17/08/2019;20;Grossiste;3;10
CDE - 0004498;04/08/2019;08/08/2019;2;Grossiste;2;8
CDE - 0004534;04/08/2019;08/08/2019;6;Grossiste;9;10
CDE - 0005828;04/08/2019;16/08/2019;5;Détaillant;11;5
CDE - 0006385;04/08/2019;14/08/2019;49;Détaillant;12;8
CDE - 0007315;04/08/2019;18/08/2019;32;Export;7;8
CDE - 0001111;05/08/2019;21/08/2019;40;Grossiste;2;5
CDE - 0002488;05/08/2019;08/08/2019;23;Détaillant;7;10
CDE - 0002596;05/08/2019;23/08/2019;19;Grossiste;7;11
CDE - 0003487;05/08/2019;15/08/2019;47;Export;2;5
CDE - 0003747;05/08/2019;17/08/2019;47;Grossiste;12;8
CDE - 0004045;05/08/2019;15/08/2019;29;Grossiste;6;7
CDE - 0005433;06/08/2019;17/08/2019;44;Grossiste;1;8
CDE - 000958;07/08/2019;22/08/2019;40;Grossiste;12;10
CDE - 0003129;07/08/2019;18/08/2019;25;Grossiste;1;8
CDE - 0007179;07/08/2019;16/08/2019;1;Détaillant;7;7
CDE - 0007235;07/08/2019;22/08/2019;41;Grossiste;1;11
CDE - 0007606;07/08/2019;14/08/2019;25;Détaillant;5;8
CDE - 0003005;08/08/2019;16/08/2019;20;Grossiste;11;12
CDE - 0003093;08/08/2019;11/08/2019;6;Détaillant;7;12
CDE - 0003185;08/08/2019;13/08/2019;23;Export;5;10
CDE - 0004165;08/08/2019;25/08/2019;44;Grossiste;7;8
CDE - 0005051;08/08/2019;17/08/2019;31;Grossiste;7;11
CDE - 0005479;08/08/2019;23/08/2019;22;Détaillant;11;6
CDE - 0003443;09/08/2019;17/08/2019;38;Détaillant;2;11
CDE - 0004052;09/08/2019;18/08/2019;25;Grossiste;1;8
CDE - 0004374;09/08/2019;23/08/2019;25;Grossiste;7;5
CDE - 0006525;09/08/2019;13/08/2019;17;Grossiste;1;7
CDE - 0001082;10/08/2019;13/08/2019;43;Détaillant;12;7
CDE - 0001762;10/08/2019;24/08/2019;12;Détaillant;7;7
CDE - 0002811;10/08/2019;24/08/2019;45;Détaillant;13;10
CDE - 0002981;10/08/2019;28/08/2019;36;Détaillant;2;9
CDE - 0003669;10/08/2019;19/08/2019;46;Détaillant;2;5
CDE - 0004086;10/08/2019;23/08/2019;20;Grossiste;1;9
CDE - 0005096;10/08/2019;28/08/2019;30;Détaillant;1;5
CDE - 0007260;10/08/2019;16/08/2019;8;Export;5;11
CDE - 0007455;10/08/2019;16/08/2019;45;Détaillant;1;6
CDE - 0007586;10/08/2019;19/08/2019;42;Détaillant;11;10
CDE - 0001233;11/08/2019;17/08/2019;46;Grossiste;10;12
CDE - 0001952;11/08/2019;14/08/2019;12;Grossiste;11;6
CDE - 0003665;11/08/2019;25/08/2019;13;Détaillant;1;6
CDE - 0006772;11/08/2019;15/08/2019;20;Grossiste;1;9
CDE - 0007517;11/08/2019;23/08/2019;8;Grossiste;1;9
CDE - 0007762;11/08/2019;16/08/2019;27;Détaillant;1;10
CDE - 000315;12/08/2019;17/08/2019;37;Grossiste;7;7
CDE - 000800;12/08/2019;23/08/2019;9;Grossiste;7;6
CDE - 0001601;12/08/2019;22/08/2019;6;Détaillant;11;8
CDE - 0002349;12/08/2019;26/08/2019;38;Détaillant;2;7
CDE - 0002704;12/08/2019;22/08/2019;14;Grossiste;13;8
CDE - 0003315;12/08/2019;30/08/2019;10;Détaillant;4;7
CDE - 0003465;12/08/2019;20/08/2019;35;Détaillant;7;7
CDE - 0003488;12/08/2019;16/08/2019;10;Export;7;5
CDE - 0003498;12/08/2019;24/08/2019;38;Grossiste;2;12
CDE - 0004902;12/08/2019;29/08/2019;35;Grossiste;1;5
CDE - 0006561;12/08/2019;19/08/2019;48;Détaillant;10;12
CDE - 0007001;12/08/2019;21/08/2019;47;Grossiste;5;10
CDE - 0003959;13/08/2019;29/08/2019;33;Export;1;7
CDE - 0004273;13/08/2019;26/08/2019;19;Grossiste;2;8
CDE - 0004999;13/08/2019;26/08/2019;45;Grossiste;7;9
CDE - 0005141;13/08/2019;20/08/2019;37;Grossiste;1;5
CDE - 0005302;13/08/2019;24/08/2019;1;Détaillant;5;12
CDE - 0006107;13/08/2019;20/08/2019;35;Grossiste;11;7
CDE - 0002419;14/08/2019;25/08/2019;5;Grossiste;11;8
CDE - 0002534;14/08/2019;29/08/2019;48;Grossiste;7;7
CDE - 0003604;14/08/2019;30/08/2019;14;Export;11;11
CDE - 0005733;14/08/2019;30/08/2019;22;Grossiste;11;11
CDE - 0007505;14/08/2019;30/08/2019;43;Détaillant;9;10
